#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000004_00051	1232443.BAIA02000059_gene1394	4.45e-93	275.0	298ZI@1|root,2ZW3A@2|Bacteria,1V7FU@1239|Firmicutes,24ID8@186801|Clostridia,26BHZ@186813|unclassified Clostridiales	186801|Clostridia	S	ECF transporter, substrate-specific component	-	-	-	ko:K16788	-	-	-	-	ko00000,ko02000	2.A.88.5	-	-	ECF-ribofla_trS,ECF_trnsprt
MGYG000000004_03602	397290.C810_02682	9.1e-118	355.0	COG0642@1|root,COG5002@1|root,COG0642@2|Bacteria,COG5002@2|Bacteria,1TQZD@1239|Firmicutes,249PX@186801|Clostridia,27KNM@186928|unclassified Lachnospiraceae	186801|Clostridia	T	HAMP domain	vncS	-	2.7.13.3	ko:K10819,ko:K18986	ko02020,map02020	M00719	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	HATPase_c,HATPase_c_5,HisKA
MGYG000000004_01994	1226322.HMPREF1545_01647	2.31e-225	622.0	COG1013@1|root,COG1013@2|Bacteria,1TPF0@1239|Firmicutes,24BE5@186801|Clostridia,2N6V2@216572|Oscillospiraceae	186801|Clostridia	C	Pyruvate synthase subunit PorB	porB	-	1.2.7.1	ko:K00170	ko00010,ko00020,ko00620,ko00633,ko00640,ko00650,ko00680,ko00720,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00633,map00640,map00650,map00680,map00720,map01100,map01120,map01130,map01200	M00173,M00307,M00374,M00620	R01196,R01199,R08034	RC00004,RC00250,RC02742,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	EKR,Fer4_16,PFOR_II,POR,TPP_enzyme_C
MGYG000000004_02094	552396.HMPREF0863_00486	1.04e-39	144.0	2DP8A@1|root,330ZM@2|Bacteria,1VI6E@1239|Firmicutes	1239|Firmicutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	TnpW
MGYG000000004_01223	445972.ANACOL_03765	0.0	2239.0	COG1058@1|root,COG1546@1|root,COG2385@1|root,COG4509@1|root,COG1058@2|Bacteria,COG1546@2|Bacteria,COG2385@2|Bacteria,COG4509@2|Bacteria,1V9H8@1239|Firmicutes,24K70@186801|Clostridia,3WRT8@541000|Ruminococcaceae	186801|Clostridia	D	Probable molybdopterin binding domain	-	-	-	ko:K06381	-	-	-	-	ko00000	-	-	-	CinA,MoCF_biosynth,Sortase,SpoIID
MGYG000000004_00819	445972.ANACOL_01533	3.04e-98	286.0	COG4939@1|root,COG4939@2|Bacteria,1VBYK@1239|Firmicutes,24JCF@186801|Clostridia,3WMCK@541000|Ruminococcaceae	186801|Clostridia	S	FMN-binding domain protein	-	-	-	-	-	-	-	-	-	-	-	-	FMN_bind
MGYG000000004_02759	718252.FP2_24040	1.61e-138	400.0	COG1108@1|root,COG1108@2|Bacteria,1TR79@1239|Firmicutes,24875@186801|Clostridia,3WGD3@541000|Ruminococcaceae	186801|Clostridia	P	ABC 3 transport family protein	-	-	-	ko:K09816	ko02010,map02010	M00242	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15.3,3.A.1.15.5	-	-	ABC-3
MGYG000000004_00024	718252.FP2_24040	1.61e-138	400.0	COG1108@1|root,COG1108@2|Bacteria,1TR79@1239|Firmicutes,24875@186801|Clostridia,3WGD3@541000|Ruminococcaceae	186801|Clostridia	P	ABC 3 transport family protein	-	-	-	ko:K09816	ko02010,map02010	M00242	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15.3,3.A.1.15.5	-	-	ABC-3
MGYG000000004_03294	981335.G4W934_9CAUD	3.67e-71	224.0	4QB5I@10239|Viruses,4QUT2@35237|dsDNA viruses  no RNA stage,4QPQ9@28883|Caudovirales	28883|Caudovirales	S	N-methyltransferase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_03141	1232443.BAIA02000155_gene1814	9.92e-212	585.0	COG1475@1|root,COG1475@2|Bacteria,1TP0I@1239|Firmicutes,2488X@186801|Clostridia,26825@186813|unclassified Clostridiales	186801|Clostridia	K	ParB-like nuclease domain	noc	-	-	ko:K03497	-	-	-	-	ko00000,ko03000,ko03036,ko04812	-	-	-	HTH_3,HTH_8,KorB,ParBc
MGYG000000004_00995	445972.ANACOL_04068	7.74e-96	283.0	2CCAI@1|root,3131T@2|Bacteria,1V7GN@1239|Firmicutes,24JGU@186801|Clostridia,3WP8X@541000|Ruminococcaceae	186801|Clostridia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	TctB
MGYG000000004_01284	1235835.C814_01036	7.64e-47	171.0	2DFVE@1|root,2ZTB0@2|Bacteria,1V6AY@1239|Firmicutes,255DP@186801|Clostridia	1239|Firmicutes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	MucBP,YSIRK_signal
MGYG000000004_00682	445972.ANACOL_04351	6.18e-116	333.0	COG1595@1|root,COG1595@2|Bacteria,1V6SV@1239|Firmicutes,24HPR@186801|Clostridia,3WJXC@541000|Ruminococcaceae	186801|Clostridia	K	Belongs to the sigma-70 factor family. ECF subfamily	-	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_ECF,Sigma70_r2,Sigma70_r4,Sigma70_r4_2
MGYG000000004_03535	1232443.BAIA02000032_gene1897	1.51e-36	123.0	COG0333@1|root,COG0333@2|Bacteria,1VEFI@1239|Firmicutes,24QM0@186801|Clostridia	186801|Clostridia	J	Belongs to the bacterial ribosomal protein bL32 family	rpmF	-	-	ko:K02911	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_L32p
MGYG000000004_02237	445972.ANACOL_01984	2.86e-18	76.3	2EGRK@1|root,33AHS@2|Bacteria,1VK9R@1239|Firmicutes,24UM0@186801|Clostridia,3WMB3@541000|Ruminococcaceae	186801|Clostridia	S	RSAM-modified six-cysteine peptide	scfA	-	-	-	-	-	-	-	-	-	-	-	SCIFF
MGYG000000004_00644	1160721.RBI_I01281	5.09e-70	210.0	2EQ85@1|root,33HUE@2|Bacteria,1VMVK@1239|Firmicutes,24X0Z@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_00982	877421.AUJT01000003_gene3269	0.0	899.0	COG2189@1|root,COG2189@2|Bacteria,1TR8A@1239|Firmicutes,249A1@186801|Clostridia,27NKV@186928|unclassified Lachnospiraceae	186801|Clostridia	L	DNA methylase	mod	-	2.1.1.72	ko:K07316	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	N6_N4_Mtase,TypeIII_RM_meth
MGYG000000004_03526	445972.ANACOL_01296	2.59e-62	191.0	2CAJK@1|root,2ZFKM@2|Bacteria,1W3R0@1239|Firmicutes,2554Q@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_00763	445972.ANACOL_01472	0.0	1328.0	COG2217@1|root,COG2217@2|Bacteria,1TPB8@1239|Firmicutes,247RZ@186801|Clostridia,3WHGR@541000|Ruminococcaceae	186801|Clostridia	P	Psort location CytoplasmicMembrane, score	copA_1	-	-	ko:K12950	-	-	-	-	ko00000,ko01000	3.A.3.32	-	-	E1-E2_ATPase,Hydrolase
MGYG000000004_01867	445972.ANACOL_02125	9.32e-106	304.0	2C9ZH@1|root,32RQA@2|Bacteria,1VBMB@1239|Firmicutes,25CSY@186801|Clostridia,3WSE9@541000|Ruminococcaceae	186801|Clostridia	S	Polyketide cyclase / dehydrase and lipid transport	-	-	-	-	-	-	-	-	-	-	-	-	Polyketide_cyc2
MGYG000000004_00785	445972.ANACOL_01494	9.11e-198	548.0	COG0561@1|root,COG0561@2|Bacteria,1U3W2@1239|Firmicutes,2486H@186801|Clostridia,3WJGV@541000|Ruminococcaceae	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
MGYG000000004_00193	1232443.BAIA02000054_gene1244	3.83e-111	320.0	2E7I8@1|root,3320N@2|Bacteria,1VI0Z@1239|Firmicutes,24SJQ@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_02720	445972.ANACOL_02454	2.42e-178	495.0	COG2220@1|root,COG2220@2|Bacteria,1V3HY@1239|Firmicutes,24HK9@186801|Clostridia,3WJ8P@541000|Ruminococcaceae	186801|Clostridia	S	Zn-dependent hydrolases of the beta-lactamase fold	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B_3,TIR_2,TPR_10,TPR_12
MGYG000000004_01462	1232443.BAIA02000106_gene3180	3.96e-151	425.0	COG0036@1|root,COG0036@2|Bacteria,1TQK8@1239|Firmicutes,248AR@186801|Clostridia,268XI@186813|unclassified Clostridiales	186801|Clostridia	G	Ribulose-phosphate 3 epimerase family	rpe	-	5.1.3.1	ko:K01783	ko00030,ko00040,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00040,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007	R01529	RC00540	ko00000,ko00001,ko00002,ko01000	-	-	-	Ribul_P_3_epim
MGYG000000004_02907	1232443.BAIA02000099_gene3505	1.12e-76	228.0	COG0335@1|root,COG0335@2|Bacteria,1V6FT@1239|Firmicutes,24J83@186801|Clostridia,2693H@186813|unclassified Clostridiales	186801|Clostridia	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site	rplS	-	-	ko:K02884	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L19
MGYG000000004_01777	1232443.BAIA02000103_gene2847	3.53e-314	855.0	COG2755@1|root,COG3291@1|root,COG2755@2|Bacteria,COG3291@2|Bacteria,1VG8J@1239|Firmicutes,24RJ2@186801|Clostridia	186801|Clostridia	E	GDSL-like Lipase/Acylhydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	DUF5011,Lipase_GDSL_2
MGYG000000004_00404	1232443.BAIA02000041_gene2111	0.0	1306.0	COG0143@1|root,COG0143@2|Bacteria,1TPA1@1239|Firmicutes,248AU@186801|Clostridia,268D5@186813|unclassified Clostridiales	186801|Clostridia	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation	metG	-	6.1.1.10	ko:K01874	ko00450,ko00970,map00450,map00970	M00359,M00360	R03659,R04773	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1g,tRNA_bind
MGYG000000004_02330	1232443.BAIA02000098_gene3421	3.38e-159	447.0	COG0410@1|root,COG0410@2|Bacteria,1TPW4@1239|Firmicutes,247PN@186801|Clostridia,268B5@186813|unclassified Clostridiales	186801|Clostridia	E	ATPases associated with a variety of cellular activities	livF1	-	-	ko:K01996	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	ABC_tran,BCA_ABC_TP_C
MGYG000000004_02716	1232443.BAIA02000142_gene1658	3.78e-217	598.0	COG4286@1|root,COG4286@2|Bacteria,1V2PW@1239|Firmicutes,24DWT@186801|Clostridia	186801|Clostridia	S	Uncharacterised protein family (UPF0160)	-	-	-	-	-	-	-	-	-	-	-	-	UPF0160
MGYG000000004_00468	1232443.BAIA02000038_gene2028	1.28e-144	408.0	COG1461@1|root,COG1461@2|Bacteria,1V2AU@1239|Firmicutes,24G4Z@186801|Clostridia	186801|Clostridia	S	Dak2	-	-	-	-	-	-	-	-	-	-	-	-	Dak2
MGYG000000004_01571	445972.ANACOL_02781	2.03e-290	793.0	COG0845@1|root,COG0845@2|Bacteria,1V9GB@1239|Firmicutes,24HX2@186801|Clostridia,3WJMC@541000|Ruminococcaceae	186801|Clostridia	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	-	-	-	-	-	-	-	-	-	-	-	-	HlyD_2,HlyD_3
MGYG000000004_00691	445972.ANACOL_04361	9.37e-106	306.0	COG0041@1|root,COG0041@2|Bacteria,1V1MV@1239|Firmicutes,24HCB@186801|Clostridia,3WITM@541000|Ruminococcaceae	186801|Clostridia	F	Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR)	purE	-	5.4.99.18	ko:K01588	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R07405	RC01947	ko00000,ko00001,ko00002,ko01000	-	-	-	AIRC
MGYG000000004_01904	445972.ANACOL_04255	1.19e-277	760.0	COG0527@1|root,COG0527@2|Bacteria,1TPQJ@1239|Firmicutes,24811@186801|Clostridia,3WHC9@541000|Ruminococcaceae	186801|Clostridia	E	Belongs to the aspartokinase family	lysC	-	2.7.2.4	ko:K00928	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230	M00016,M00017,M00018,M00033,M00525,M00526,M00527	R00480	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase,ACT,ACT_7
MGYG000000004_01363	445972.ANACOL_00428	2.06e-50	159.0	COG1396@1|root,COG1396@2|Bacteria,1UHV9@1239|Firmicutes,25E41@186801|Clostridia,3WM3B@541000|Ruminococcaceae	186801|Clostridia	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_19,HTH_3
MGYG000000004_00050	445972.ANACOL_01673	6.08e-39	130.0	2CK0M@1|root,3480M@2|Bacteria,1W1AK@1239|Firmicutes,253K4@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_00955	445972.ANACOL_04033	9.23e-215	593.0	COG0130@1|root,COG0130@2|Bacteria,1TP9Y@1239|Firmicutes,24B46@186801|Clostridia,3WH28@541000|Ruminococcaceae	186801|Clostridia	J	Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs	truB	-	5.4.99.25	ko:K03177	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	FAD_syn,Flavokinase,PUA,TruB-C_2,TruB_C_2,TruB_N
MGYG000000004_00859	445972.ANACOL_01576	3.55e-125	358.0	28Q2I@1|root,32SZX@2|Bacteria,1VC9U@1239|Firmicutes,259JQ@186801|Clostridia,3WQA4@541000|Ruminococcaceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_00680	1232443.BAIA02000074_gene441	3.59e-97	283.0	COG1671@1|root,COG1671@2|Bacteria,1V9Z0@1239|Firmicutes,24HPW@186801|Clostridia,26BQQ@186813|unclassified Clostridiales	186801|Clostridia	S	Uncharacterized BCR, YaiI/YqxD family COG1671	-	-	-	ko:K09768	-	-	-	-	ko00000	-	-	-	DUF188,Glutaredoxin
MGYG000000004_00464	1232443.BAIA02000039_gene2033	5.19e-226	624.0	COG1172@1|root,COG1172@2|Bacteria,1TP72@1239|Firmicutes,24E27@186801|Clostridia,26AYD@186813|unclassified Clostridiales	186801|Clostridia	G	Branched-chain amino acid transport system / permease component	-	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
MGYG000000004_03026	445972.ANACOL_01428	1.75e-276	756.0	2DURE@1|root,33RW0@2|Bacteria,1VS0C@1239|Firmicutes,24YGM@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_00040	445972.ANACOL_01661	0.0	957.0	COG1129@1|root,COG1129@2|Bacteria,1TP6I@1239|Firmicutes,247II@186801|Clostridia,3WH2F@541000|Ruminococcaceae	186801|Clostridia	G	ABC-type sugar transport system, ATPase component	rbsA	-	3.6.3.17	ko:K10441	ko02010,map02010	M00212	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19	-	-	ABC_tran
MGYG000000004_00048	1232443.BAIA02000059_gene1397	1.81e-61	189.0	COG0393@1|root,COG0393@2|Bacteria,1VADM@1239|Firmicutes,24J8R@186801|Clostridia,269DD@186813|unclassified Clostridiales	186801|Clostridia	S	Putative heavy-metal-binding	-	-	-	-	-	-	-	-	-	-	-	-	YbjQ_1
MGYG000000004_02609	1232443.BAIA02000003_gene642	6.2e-211	583.0	COG0331@1|root,COG0331@2|Bacteria,1TPB7@1239|Firmicutes,247UF@186801|Clostridia,268RX@186813|unclassified Clostridiales	186801|Clostridia	I	Acyl transferase domain	fabD	-	2.3.1.39	ko:K00645	ko00061,ko00333,ko01100,ko01130,ko01212,map00061,map00333,map01100,map01130,map01212	M00082	R01626,R11671	RC00004,RC00039,RC02727	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyl_transf_1,Biotin_lipoyl_2
MGYG000000004_01913	1232443.BAIA02000076_gene109	4.32e-175	488.0	COG2084@1|root,COG2084@2|Bacteria,1VR4W@1239|Firmicutes,24Z3Z@186801|Clostridia	186801|Clostridia	I	NAD binding domain of 6-phosphogluconate dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	NAD_binding_2
MGYG000000004_03232	445972.ANACOL_01906	2.25e-129	369.0	COG0344@1|root,COG0344@2|Bacteria,1V9ID@1239|Firmicutes,24TPZ@186801|Clostridia,3WQKS@541000|Ruminococcaceae	186801|Clostridia	I	Glycerol-3-phosphate acyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	G3P_acyltransf
MGYG000000004_01795	445972.ANACOL_00682	9.47e-94	273.0	COG1433@1|root,COG1433@2|Bacteria,1V7KS@1239|Firmicutes,24MA3@186801|Clostridia,3WRJ7@541000|Ruminococcaceae	186801|Clostridia	S	COG NOG16874 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	C_GCAxxG_C_C
MGYG000000004_03096	1226322.HMPREF1545_00718	7e-64	198.0	297FF@1|root,2ZUNV@2|Bacteria,1UPZ3@1239|Firmicutes,25HS5@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000004_03189	1449343.JQLQ01000002_gene686	8.35e-24	96.7	2E5YK@1|root,330N9@2|Bacteria,1VHAM@1239|Firmicutes,4HR0A@91061|Bacilli	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
MGYG000000004_01943	1232443.BAIA02000076_gene78	7.38e-127	361.0	COG1014@1|root,COG1014@2|Bacteria,1V3ZJ@1239|Firmicutes,24HAX@186801|Clostridia	186801|Clostridia	C	Pyruvate ferredoxin/flavodoxin oxidoreductase	-	-	1.2.7.1	ko:K00172	ko00010,ko00020,ko00620,ko00633,ko00640,ko00650,ko00680,ko00720,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00633,map00640,map00650,map00680,map00720,map01100,map01120,map01130,map01200	M00173,M00307,M00374,M00620	R01196,R01199,R08034	RC00004,RC00250,RC02742,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	POR
MGYG000000004_01911	445972.ANACOL_04263	4.98e-131	372.0	COG1838@1|root,COG1838@2|Bacteria,1V1CP@1239|Firmicutes,24FRK@186801|Clostridia,3WI2S@541000|Ruminococcaceae	186801|Clostridia	C	Hydrolyase, tartrate beta subunit fumarate domain protein, Fe-S type	fumB	-	4.2.1.2	ko:K01678	ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00173,M00374,M00620	R01082	RC00443	ko00000,ko00001,ko00002,ko01000	-	-	-	Fumerase_C
MGYG000000004_01545	445972.ANACOL_02889	5.94e-277	758.0	COG2710@1|root,COG2710@2|Bacteria,1VN7V@1239|Firmicutes,24WY6@186801|Clostridia	186801|Clostridia	C	Nitrogenase molybdenum-iron protein, alpha	-	-	1.18.6.1	ko:K02586	ko00625,ko00910,ko01100,ko01120,map00625,map00910,map01100,map01120	M00175	R05185,R05496	RC00002,RC01395,RC02891	ko00000,ko00001,ko00002,ko01000	-	-	-	Oxidored_nitro
MGYG000000004_02396	445972.ANACOL_00915	1.26e-46	149.0	COG1925@1|root,COG1925@2|Bacteria,1VAQP@1239|Firmicutes,24N19@186801|Clostridia	186801|Clostridia	G	phosphocarrier protein HPr	-	-	-	-	-	-	-	-	-	-	-	-	PTS-HPr
MGYG000000004_02253	1232443.BAIA02000077_gene317	9.43e-259	709.0	COG0079@1|root,COG0079@2|Bacteria,1TPUV@1239|Firmicutes,24837@186801|Clostridia,268GI@186813|unclassified Clostridiales	186801|Clostridia	E	Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family. Histidinol-phosphate aminotransferase subfamily	hisC	GO:0003674,GO:0003824,GO:0008110,GO:0008483,GO:0016740,GO:0016769	2.6.1.9	ko:K00817	ko00340,ko00350,ko00360,ko00400,ko00401,ko00960,ko01100,ko01110,ko01130,ko01230,map00340,map00350,map00360,map00400,map00401,map00960,map01100,map01110,map01130,map01230	M00026	R00694,R00734,R03243	RC00006,RC00888	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_1_2
MGYG000000004_00332	556261.HMPREF0240_02548	2.06e-207	578.0	COG1063@1|root,COG1063@2|Bacteria,1TPWP@1239|Firmicutes,24ATV@186801|Clostridia,36E3Q@31979|Clostridiaceae	186801|Clostridia	E	Dehydrogenase	-	-	1.1.1.14	ko:K00008	ko00040,ko00051,ko01100,map00040,map00051,map01100	M00014	R00875,R01896	RC00085,RC00102	ko00000,ko00001,ko00002,ko01000	-	-	-	ADH_N,ADH_zinc_N,Glu_dehyd_C
MGYG000000004_00865	445972.ANACOL_01582	3.35e-106	307.0	2E455@1|root,32Z17@2|Bacteria,1VGDK@1239|Firmicutes,258DA@186801|Clostridia,3WMGK@541000|Ruminococcaceae	186801|Clostridia	S	Late competence development protein ComFB	-	-	-	-	-	-	-	-	-	-	-	-	ComFB
MGYG000000004_01389	445972.ANACOL_00399	3.66e-127	362.0	COG1396@1|root,COG3837@1|root,COG1396@2|Bacteria,COG3837@2|Bacteria,1V1K5@1239|Firmicutes,24FTC@186801|Clostridia,3WMD8@541000|Ruminococcaceae	186801|Clostridia	K	Cupin domain	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_2,HTH_19,HTH_3,MerR_1
MGYG000000004_00208	445972.ANACOL_03472	0.0	908.0	COG0037@1|root,COG0037@2|Bacteria,1TPXP@1239|Firmicutes,248TY@186801|Clostridia,3WHDC@541000|Ruminococcaceae	186801|Clostridia	D	Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine	tilS	-	6.3.4.19	ko:K04075	-	-	R09597	RC02633,RC02634	ko00000,ko01000,ko03016	-	-	-	ATP_bind_3,B3_4,TilS,TilS_C
MGYG000000004_00337	1232443.BAIA02000043_gene2291	0.0	896.0	COG1760@1|root,COG1760@2|Bacteria,1TQ0I@1239|Firmicutes,24D3Q@186801|Clostridia,26AR2@186813|unclassified Clostridiales	186801|Clostridia	E	l-serine dehydratase	-	-	4.3.1.17	ko:K01752	ko00260,ko00270,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00270,map01100,map01110,map01130,map01200,map01230	-	R00220,R00590	RC00331,RC02600	ko00000,ko00001,ko01000	-	-	-	SDH_alpha
